	genome ID	description	path	MD5 hash	genome length
297	298	CP084655.1 Pectobacterium brasiliense strain SR10 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020423105.1_ASM2042310v1_genomic.fna	7f9340170a46652222d0a8379f208748	4885560
298	299	CP084740.1 Dickeya zeae strain A586-S18-A17 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020520245.1_ASM2052024v1_genomic.fna	c7bd0afd74bf34ce61ee635442df9bb6	4763550
299	300	CP084741.1 Pectobacterium carotovorum strain A077-S18-O15 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020520265.1_ASM2052026v1_genomic.fna	af0283feb899f043ae311410a2179be5	4896959
300	301	CP085633.1 Pectobacterium brasiliense strain TS20HJ1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020683105.1_ASM2068310v1_genomic.fna	5718b23c339e0d895cc550305f60f88d	4766353
301	302	CP086369.1 Pectobacterium versatile strain A73-S18-O15 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020865565.1_ASM2086556v1_genomic.fna	394cc258f10631afa2c0b04ae3c70efe	5040579
302	303	CP087392.1 Pectobacterium parvum strain FN20211 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020971565.1_ASM2097156v1_genomic.fna	7c2a8d7a41919424a135d65320f44ee7	4713035
303	304	CP088019.1 Pectobacterium carotovorum strain 25.1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_021049225.1_ASM2104922v1_genomic.fna	895d8dfaf248c8c1c7ac2949353d229c	4899639
304	305	LXFY01000001.1 Pectobacterium sp. IFB5596 scaffold_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_021432585.1_ASM2143258v1_genomic.fna	9f8007d9ffb7eda15bccc5c7817d644c	4896627
305	306	CP053013.1 Dickeya zeae strain MS_2014 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_021614775.1_ASM2161477v1_genomic.fna	8e000ee0ad4faea4dd9715c0b21c7fef	4740000
306	307	CP053014.1 Dickeya zeae strain MS_2018 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_021614795.1_ASM2161479v1_genomic.fna	cc8b60cda514425fd2909e060c7f8eb2	4787201
307	308	CP092039.1 Pectobacterium brasiliense strain 130 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022220705.1_ASM2222070v1_genomic.fna	2f60e087f0da26452f5b4de38679b715	5034872
308	309	CP092458.1 Dickeya fangzhongdai strain 643b chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022385255.1_ASM2238525v1_genomic.fna	c4968ed236e1e2d30d1f49b136c125f5	5149877
309	310	CP045098.1 Pectobacterium carotovorum strain ZM1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022392805.1_ASM2239280v1_genomic.fna	68266259d8a966b6e8f7986d505f90d2	4755387
310	311	JADOXZ010000001.1 Pectobacterium brasiliense strain A79-S20-O15 contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022507225.1_ASM2250722v1_genomic.fna	6a6d256bc161d46072fdb3b237272ba5	4812828
311	312	JADOXW010000001.1 Pectobacterium odoriferum strain A367-S5-N16 contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022507245.1_ASM2250724v1_genomic.fna	c7fb1dc0a3a906bbd31445c9303e6661	4947480
312	313	JADOXV010000001.1 Pectobacterium versatile strain A165-S18-M16 contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022507255.1_ASM2250725v1_genomic.fna	57b48334c9f16bcbbfff0e7f7e7e77f7	4946973
313	314	JADOXY010000001.1 Pectobacterium carotovorum strain A62-S5-O15 contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022507285.1_ASM2250728v1_genomic.fna	e542e4cc5c8536b2b4d4dc8ff45df0d2	4804165
314	315	JADOXX010000001.1 Pectobacterium carotovorum strain A694-S13-N17 contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022507295.1_ASM2250729v1_genomic.fna	575e27bb2d88639ca7e892be34a0a346	4692947
315	316	JADOYA010000001.1 Pectobacterium atrosepticum strain A597-S4-A17 contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022507325.1_ASM2250732v1_genomic.fna	c4d261f14baf0eab37f6569bd7f1133c	4892873
316	317	JADOYB010000001.1 Pectobacterium aquaticum strain A76-S21-O15 contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022507345.1_ASM2250734v1_genomic.fna	0f922f98bf8421e85154630261a1e1be	4317682
317	318	JALDOJ010000001.1 Dickeya dianthicola strain CFBP3706 CFBP3706_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022747745.1_ASM2274774v1_genomic.fna	c87bccd58a70c3151dade3800248e49d	4811009
318	319	JALDOK010000001.1 Dickeya dianthicola strain CFBP2598 CFBP2598_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022747795.1_ASM2274779v1_genomic.fna	3a2702e595d7cdbef6fe61a0a033c6bb	4748927
319	320	JALDOF010000001.1 Dickeya dianthicola strain CH90110-7-1 CH90110-7-1_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022747985.1_ASM2274798v1_genomic.fna	98f2d9977446f79ae382dbc2b52a8e58	4837276
320	321	JALDOE010000001.1 Dickeya dianthicola strain CH9187-1 CH9187-1_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022748005.1_ASM2274800v1_genomic.fna	0e24caa706c4476aad58a1e8db1abdb0	4930321
321	322	JALDOL010000001.1 Dickeya dianthicola strain CFBP1984 CFBP1984_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022748045.1_ASM2274804v1_genomic.fna	6ca72af714ed811eb9d9a35b948164c6	4783442
322	323	JALDOM010000001.1 Dickeya dianthicola strain CFBP1805 CFBP1805_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022748125.1_ASM2274812v1_genomic.fna	7e8e3a9f5bf3e76bbf070ee0b5782d0e	4750454
323	324	JALDOG010000001.1 Dickeya dianthicola strain CH8885 CH8885_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022748365.1_ASM2274836v1_genomic.fna	608b35522f8b24df5e810fc58069d26e	4822913
324	325	JALDOI010000001.1 Dickeya dianthicola strain CFBP6548 CFBP6548_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022748395.1_ASM2274839v1_genomic.fna	fd05132f7ce1b665e3afcf653df2f56e	4878273
325	326	JALDOH010000001.1 Dickeya dianthicola strain CH88.23 D.dianthicola_CH88.23_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022748555.1_ASM2274855v1_genomic.fna	a7d94cf2ac2131ecccd62d68d7b4f853	4940495
326	327	CP038499.1 Dickeya dianthicola strain LAR.16.03.LID chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_022871065.1_ASM2287106v1_genomic.fna	4ab874c3a2e549606a9f85cbd4337ea5	4976211
327	328	CP096821.1 Pectobacterium sp. 21LCBS03 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_023272715.1_ASM2327271v1_genomic.fna	2b074abc9065b3718cc39e5cc7065119	4927525
328	329	SGPN01000063.1 Pectobacterium atrosepticum strain SCRI1043 DHAI2 NODE_100_length_500_cov_1.177305, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_023507725.1_ASM2350772v1_genomic.fna	9c9ef3c3aac6702721a2ce4b42aaecba	4957015
329	330	BRCK01000001.1 Pectobacterium carotovorum subsp. carotovorum MAFF 301619 DNA, sequence01, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_024342945.1_ASM2434294v1_genomic.fna	d261f1e172878b32921e80a577e1e06d	5074024
330	331	BRCO01000001.1 Pectobacterium carotovorum subsp. carotovorum MAFF 301889 DNA, sequence01, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_024343235.1_ASM2434323v1_genomic.fna	597d654eadd241fd3f6c22f741acf333	4774879
331	332	BRCV01000001.1 Pectobacterium carotovorum subsp. carotovorum MAFF 301875 DNA, sequence01, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_024343715.1_ASM2434371v1_genomic.fna	747152cdeeea09445e29556761f869ca	4724902
332	333	CP102749.1 Pectobacterium parvum strain YT22221 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_024722495.1_ASM2472249v1_genomic.fna	ed6ba436a777831e2387beafb05ef588	4731204
333	334	CP090065.1 Pectobacterium polonicum strain BY21311 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_024758625.1_ASM2475862v1_genomic.fna	e548d95c412fa5c1bddf18037c0ebd42	4863665
334	335	CP080400.1 Dickeya fangzhongdai strain Onc5 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_024971955.1_ASM2497195v1_genomic.fna	36097c401b2cbdf96180a0a437356196	4967236
335	336	PHSX01000001.1 Pectobacterium polaris strain IFB5252 Pectobacterium_carotovorum_IFB5252_scaffold_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_025466255.1_ASM2546625v1_genomic.fna	4e1be758ee081f9e17a116874efbfb0a	4865533
336	337	PHSY01000001.1 Pectobacterium polaris strain IFB5223 scaffold_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_025466265.1_ASM2546626v1_genomic.fna	af97fb4fb5f489ba09148c984479b91a	4723185
337	338	PHSV01000001.1 Pectobacterium polaris strain IFB5222 scaffold00001, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_025466295.1_ASM2546629v1_genomic.fna	3e612541ffb364a6a50ad219a164f60d	4912490
338	339	PHSZ01000001.1 Pectobacterium parvum strain IFB5220 scaffold_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_025466305.1_ASM2546630v1_genomic.fna	e3f7fc909793810d6bbf811d9182dc6e	4520195
339	340	CP094943.1 Dickeya dadantii strain FZ06 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_025643375.1_ASM2564337v1_genomic.fna	b3b5c308462e3a69c123f8557937eace	5208659
340	341	CP104733.1 Pectobacterium sp. F1-1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_025643735.1_ASM2564373v1_genomic.fna	5e0ef000f60aa8116e91d9bb896c8cee	4816345
341	342	CP110886.2 Dickeya solani strain DsR34 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_027920765.2_ASM2792076v2_genomic.fna	57040a9747d6194322838d6c762ee507	4919828
342	343	CP110887.2 Dickeya solani strain DsR207 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_027920785.2_ASM2792078v2_genomic.fna	586d55c0942f822736189b9c2f18dea4	4919768
343	344	CP117874.1 Pectobacterium carotovorum subsp. carotovorum strain ZJ-4-2 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_028736315.1_ASM2873631v1_genomic.fna	ef7a8c2d0ccf539b1abbeee0f2fce81c	4926593
344	345	CP097896.1 Pectobacterium actinidiae strain GX-Pa1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_029027905.1_ASM2902790v1_genomic.fna	0b97e516c30ddcd552d4d6185f77c84b	4935467
345	346	JAREIO010000001.1 Pectobacterium polaris strain CM22112 scaffold1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_029075715.1_ASM2907571v1_genomic.fna	8c36a416b69cb5e82ad501fc483eb85c	5223707
346	347	CP119773.1 Dickeya fangzhongdai strain ZXC1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_029320885.1_ASM2932088v1_genomic.fna	56c21162fa7bbb2e0c1a85b68a1149e1	5129951
347	348	CP114280.1 Dickeya lacustris strain LMG30899 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_029635795.1_ASM2963579v1_genomic.fna	381a1ccdb47c970e8f668eac0464c383	4367773
348	349	LT615367.1 Dickeya aquatica strain 174/2 genome assembly, chromosome: Chromosome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_900095885.1_Daq1742_genomic.fna	9a467810f8079b845d94a69198130f54	4501560
349	350	FNQS01000034.1 Lonsdalea quercina strain ATCC 29281 genome assembly, contig: Ga0052894_scaffold00034.34, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_900107885.1_IMG-taxon_2597490349_annotated_assembly_genomic.fna	4d14ca47c773dd4eced1356e2c4c9704	3779259
350	351	FQWI01000025.1 Pectobacterium carotovorum strain DSM 30168 genome assembly, contig: Ga0131119_125, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_900129615.1_IMG-taxon_2695420962_annotated_assembly_genomic.fna	59ef910d678d046d0cbafd114e55f65e	4759459
351	352	CAKLHX010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A80-S18-O15 genome assembly, contig: A80_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922011595.1_Pectobacterium_versatile_A80-S18-O15_genomic.fna	729d858485d4d9a36ea260dba3cd141f	4994101
352	353	CAKLHY010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A792-S21-N17 genome assembly, contig: A792_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922011605.1_Pectobacterium_versatile_A792-S21-N17_genomic.fna	bba3ff471b37d19807f636cfb00ba2df	4941108
353	354	CAKLIB010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A139-S21-M15 genome assembly, contig: A139_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922011615.1_Pectobacterium_versatile_A139-S21-M15_genomic.fna	21974deee83b55f26137bf6459a2b0e2	4969397
354	355	CAKLIC010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A56-GEAM-M15 genome assembly, contig: A56_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922011625.1_Pectobacterium_versatile_A56-GEAM-M15_genomic.fna	97001a76d895e2d8b02ad3adcffa6633	4988523
355	356	CAKLIA010000001.1 Pectobacterium versatile isolate Pectobacterium versatile CFBP7359.1 genome assembly, contig: CFBP7359_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922011655.1_Pectobacterium_versatile_CFBP7359.1_genomic.fna	d6f83b5961b02776df7f9fe0287b0c61	4989891
356	357	CAKLHZ010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A550-S10-A17 genome assembly, contig: A550_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922011735.1_Pectobacterium_versatile_A550-S10-A17_genomic.fna	c9bb8e10b30673c83042a47708832ca6	4944997
357	358	CAKLIF010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A385-S18-F17 genome assembly, contig: A385_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922013185.1_Pectobacterium_versatile_A385-S18-F17_genomic.fna	77b8beb27125061487d4800425e4d5cb	5013742
358	359	CAKLIE010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A222-S6-N16 genome assembly, contig: A222_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922013215.1_Pectobacterium_versatile_A222-S6-N16_genomic.fna	02eb74b68d95627ed831483eb15d3990	5061688
359	360	CAKLII010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A59-S3-O15 genome assembly, contig: A59_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922015415.1_Pectobacterium_versatile_A59-S3-O15_genomic.fna	a495b2045c634ffa6509209bc158cb9b	4834807
360	361	CAKLIJ010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A155-S5-M16 genome assembly, contig: A155_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922016725.1_Pectobacterium_versatile_A155-S5-M16_genomic.fna	6d9ec61235b7ff6091fe70257a60a242	4934275
361	362	CAKLIK010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A482-MFV-J17 genome assembly, contig: A482_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922016765.1_Pectobacterium_versatile_A482-MFV-J17_genomic.fna	513cffb7c8ee77f1015a2ed1be3157f5	4936149
362	363	CAKLIL010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A82-S18-O15 genome assembly, contig: A82_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922019785.1_Pectobacterium_versatile_A82-S18-O15_genomic.fna	e7087c6d1506a2b8fc844bff51e192f1	4867593
363	364	CAKLIO010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A96-S13-F16 genome assembly, contig: A96_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922021695.1_Pectobacterium_versatile_A96-S13-F16_genomic.fna	b9ac84586a34fc0a05865530dd0bf5eb	4963910
364	365	CAKLIQ010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A167-S22-M16 genome assembly, contig: A167_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922021985.1_Pectobacterium_versatile_A167-S22-M16_genomic.fna	355323ac9e28fc7a763ed0c8823ae12a	4994343
365	366	CAKLIP010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A102-S1-F16 genome assembly, contig: A102_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922022005.1_Pectobacterium_versatile_A102-S1-F16_genomic.fna	9b2fd2c9a4509452e80eb8afb6ad2510	4878622
366	367	CAKLIR010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A18-GEAV-M15 genome assembly, contig: A18_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922022125.1_Pectobacterium_versatile_A18-GEAV-M15_genomic.fna	0ec0f6fbe125ffeb899dae081ef176e7	4892284
367	368	CAKLIS010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A619-S1-N17 genome assembly, contig: A619_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922022605.1_Pectobacterium_versatile_A619-S1-N17_genomic.fna	7d856932c5c6bd2de6c14b8e0a4b6c88	5019509
368	369	CAKLIT010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A78-S20-O15 genome assembly, contig: A78_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922030515.1_Pectobacterium_versatile_A78-S20-O15_genomic.fna	8b11f6412833a0cda8bedb5f2f362f5a	4921155
369	370	CAKLIV010000001.1 Pectobacterium versatile isolate Pectobacterium versatile A197-S18-M16 genome assembly, contig: A197_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922031085.1_Pectobacterium_versatile_A197-S18-M16_genomic.fna	f470f1aa34c7e90a52ff1fcdc25e6f16	4941667
370	371	CAKLIW010000001.1 Pectobacterium versatile isolate Pectobacterium versatile C11 genome assembly, contig: C11_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_922035905.1_Pectobacterium_versatile_C11_genomic.fna	9f9da13fee6c4beb144a70a9434d559b	5028152
